Date,TAm,TAx,TAn,TAi,NSi,PT,VVi,VDi,VVxi,HAi,PAi
2024-04-09 19:00,-1.5,-0.3,-2.6,-2.4,0,0,0.5,69.9,6.4,65.8,990.4
2024-04-09 20:00,-2.7,-2.1,-3.2,-3,0,0,1.5,77.1,7.1,71.8,991
2024-04-09 21:00,-3,-2.3,-3.5,-3.1,0,0,2,99.2,8,66.8,991.2
2024-04-09 22:00,-3.5,-3.1,-4.1,-3.8,0,0,5.2,129.5,9.7,67.1,991.5
2024-04-09 23:00,-4.2,-3.7,-4.8,-4.6,0,0,4,125.1,13.3,68.1,991.8
2024-04-10 0:00,-5.2,-4.6,-5.7,-5.6,0,0,3.1,77.3,9.5,76.2,992
2024-04-10 1:00,-6,-5.6,-6.4,-6.4,0,0,3.4,114.6,8.2,77.9,991.9
2024-04-10 2:00,-6.3,-6,-6.7,-6.7,0,0,3,113.8,10.1,79.7,991.5
2024-04-10 3:00,-6.8,-6.5,-7.3,-6.9,0,0,1.9,146.3,5.5,81.2,991.1
2024-04-10 4:00,-7,-6.8,-7.2,-7,0,0,5.4,135,10,80.2,991.3
2024-04-10 5:00,-7.4,-7,-7.7,-7.5,0,0,6.1,143,8.3,85.4,991.5
2024-04-10 6:00,-7.1,-6.4,-7.5,-6.4,0,0,5.3,134.9,9.9,79.3,992
2024-04-10 7:00,-5,-3.3,-6.5,-3.3,0,0,2.6,127.2,8.5,60,991.8
2024-04-10 8:00,-0.2,3,-3.3,2.9,0,0,0.9,78.7,6,40.8,991.5
2024-04-10 9:00,4.4,5.8,2.9,5.4,0,0,4.3,302.8,9.5,30.3,991.4
2024-04-10 10:00,6.3,7.6,5.4,7.2,0,0,2.4,316.6,12.8,27.4,991.2
2024-04-10 11:00,7.7,8.7,7,8,0,0,3.9,190,12.2,23.8,990.8
2024-04-10 12:00,8.9,10.4,7.6,9.6,0,0,4.8,257.7,13.8,19,990.5
2024-04-10 13:00,10.3,11.5,9.6,11.5,0,0,7,324.3,13.7,20.5,989.9
2024-04-10 14:00,11.7,12.7,10.6,12.3,0,0,8,275.5,19.1,14.7,989.4
2024-04-10 15:00,12.1,12.7,11.6,12.3,0,0,2.3,248.2,12.3,16.9,988.9
2024-04-10 16:00,12.3,12.7,11.9,12.5,0,0,4.7,270.6,15.4,18.1,988.8
2024-04-10 17:00,11.7,12.6,9.3,9.3,0,0,2.6,266.2,13.1,24.8,988.9
2024-04-10 18:00,7.6,9.3,6.4,6.4,0,0,6.2,93,10.2,34.9,989.5
2024-04-10 19:00,4,6.4,2.4,2.4,0,0,4,81.8,10.9,50,990.1
2024-04-10 20:00,2.7,4.3,1.9,2.9,0,0,8.2,78.7,17.6,43,991
2024-04-10 21:00,3,3.4,2.1,3.2,0,0,10.8,115.6,18.8,35.5,991.6
2024-04-10 22:00,2.7,3.3,2.2,2.2,0,0,14.2,105.9,26.3,43.1,992.3
2024-04-10 23:00,2.2,2.5,1.9,2.2,0,0,22.6,119.3,45,40.2,992.8
2024-04-11 0:00,1.2,2.2,0.4,0.4,0,0,14,108.6,34.5,48.2,993.4
2024-04-11 1:00,0.3,0.9,-0.1,0.1,0,0,8.2,86.8,27.3,47.1,993
2024-04-11 2:00,0.1,0.4,-0.2,0.3,0,0,11.8,100,25.5,43.9,992.9
2024-04-11 3:00,0,0.3,-0.3,-0.3,0,0,9.3,95.8,23.1,45.4,992.4
2024-04-11 4:00,-0.3,-0.1,-0.6,-0.5,0,0,9.3,91.3,24.5,51.7,992.4
2024-04-11 5:00,-0.4,0.2,-0.6,0.1,0,0,11.3,97.9,28.6,57.1,992.4
2024-04-11 6:00,0.6,1.2,0.1,1.2,0,0,9.6,78,25.9,59.4,992.2
2024-04-11 7:00,1.5,2,1.1,1.8,0,0,11.5,88,30.7,65.2,992.4
2024-04-11 8:00,2.3,3.2,1.8,3.2,0,0,10.2,101.4,22.7,70.9,992.6
2024-04-11 9:00,3.3,3.8,2.9,2.9,0,0,15.4,139.3,26.5,74.7,992.9
2024-04-11 10:00,2.9,3.3,2.7,3.3,0,0,10.2,130.5,28.4,77,993.1
2024-04-11 11:00,4.4,5.2,3.3,4.2,0,0,10.2,142,25.1,76.3,992.9
2024-04-11 12:00,4.4,4.9,4,4.5,0,0,12.4,146,26.3,76.7,993.3
2024-04-11 13:00,4.5,4.8,4.2,4.2,0,0,10.7,93.7,24.6,79.7,993.1
2024-04-11 14:00,4.1,4.4,3.9,3.9,0,0,10.6,113.2,25,83.6,993.1
2024-04-11 15:00,4.1,4.6,3.8,4.3,0,0,12.2,109.7,26.3,83.1,992.9
2024-04-11 16:00,4.4,4.9,3.9,3.9,0,0,16.3,122.9,33,86.1,992.4
2024-04-11 17:00,3.9,4.1,3.7,3.8,0,0,15.5,132.8,34.7,89,992.2
2024-04-11 18:00,3.9,4.1,3.8,4,0,0,18.7,129.7,39,87,991.8
2024-04-11 19:00,4.3,4.8,3.8,4.6,0,0,16.8,133.8,39.1,82,991.9
2024-04-11 20:00,4.8,5.5,4.4,5.4,0,0,15.5,138.7,36.8,76.1,991.6
2024-04-11 21:00,5.5,5.7,5.3,5.4,0,0,15.3,158.7,38.7,75.9,991
2024-04-11 22:00,5,5.5,4.4,4.8,0,0,10.1,129.7,29.5,86.9,990.7
2024-04-11 23:00,4.2,4.8,3.9,4.5,0,0.4,9.9,123.9,23.6,93.4,989.8
2024-04-12 0:00,4.3,4.7,4,4.4,0,0.6,5.6,103.2,16.3,95.5,989.2
2024-04-12 1:00,4.8,5.5,4.3,5.4,0,0.9,11.1,153.4,33,91.4,987.8
2024-04-12 2:00,5.2,5.5,4.8,5.2,0,0.3,11.5,150,34.9,90.6,987.1
2024-04-12 3:00,4.7,5.2,4.2,4.2,0,0.8,12.8,139.1,32.4,95.8,986.8
2024-04-12 4:00,4.5,4.7,4.1,4.5,0,0,14.7,144.4,38.9,90.3,986.5
2024-04-12 5:00,3.8,4.4,3.6,3.8,0,0,11.9,117.9,34.6,96.5,986
2024-04-12 6:00,4.1,4.5,3.8,4.2,0,0,13.7,135.5,31.9,94.4,985.5
2024-04-12 7:00,4.4,4.6,4.1,4.5,0,0,14.9,122.9,28.1,92.9,985.4
2024-04-12 8:00,4.5,4.7,4.3,4.7,0,0,7.6,96.4,25.3,93.8,984.7
2024-04-12 9:00,5,5.5,4.6,5.5,0,0,10.7,94,30.5,91.7,983.7
2024-04-12 10:00,6.4,7.2,5.5,7.2,0,0,6.8,62.9,23,89.4,982.7
2024-04-12 11:00,8.5,9.5,7.1,9.5,0,0,12,125.6,29.2,84.1,981.8
2024-04-12 12:00,9.7,10,9.4,9.9,0,0,11.7,132.9,30.8,84.6,980.9
2024-04-12 13:00,9.8,10,9.6,9.6,0,0,8.3,112.3,21.9,86.7,980.1
2024-04-12 14:00,10.2,11.2,9.4,11.1,0,0,14.9,149.9,30.3,85.4,978.9
2024-04-12 15:00,11.2,11.5,11,11.4,0,0,7.4,117,31,84.6,977.8
2024-04-12 16:00,11.2,11.6,10.9,11.4,0,0,9.1,132.2,26,86.5,977
2024-04-12 17:00,11.5,12.8,10.8,12.7,0,0,13.6,150.3,31.8,85.2,975.5
2024-04-12 18:00,12.8,13.2,12.1,12.2,0,0.2,1.6,238.9,28.7,90.2,974.5
2024-04-12 19:00,12.9,13.5,12.1,13.2,0,0.7,7.6,116.2,33.1,86.1,973.8
2024-04-12 20:00,13.3,13.7,12.7,13.4,0,0,7.2,134.9,27.3,84.9,972.3
2024-04-12 21:00,13.8,14.1,13.3,14,0,0,15.6,160.9,46.4,82.9,971.4
2024-04-12 22:00,13.8,14.3,13.5,13.6,0,0,7.5,119.3,43,83,970.9
2024-04-12 23:00,13.1,13.7,12.1,12.1,0,0,3.7,105.3,25.5,92.2,970.8
2024-04-13 0:00,11.3,12.1,10.3,11,0,0.2,2.6,93.8,13.3,97.8,970.2
2024-04-13 1:00,11.3,12.4,10.2,11.7,0,0,8.2,96.5,20.3,91.1,969.5
2024-04-13 2:00,11.9,12.3,11.4,11.6,0,0.2,6.3,70.6,26.5,94.6,969.1
2024-04-13 3:00,11.9,12.4,11.4,12,0,0.2,14.4,122.6,30.3,90.2,969.6
2024-04-13 4:00,12.1,12.6,11.6,11.9,0,0,7.7,129.2,34.4,85.7,969.4
2024-04-13 5:00,12,12.4,11.7,11.7,0,0,10.5,144.1,27.1,79.2,969.4
2024-04-13 6:00,11.6,12,11.4,11.5,0,0,17.8,165.1,43,77.6,969.6
2024-04-13 7:00,11.3,11.5,11.1,11.3,0,0,8.8,135.3,43.9,74.1,970.5
2024-04-13 8:00,11.2,11.6,11.1,11.1,0,0,9.8,142.9,32.1,74.5,971.3
2024-04-13 9:00,12.4,13.4,11.1,12.8,0,0,15.7,156.1,30.8,65.9,971.5
2024-04-13 10:00,13.5,14.3,12.6,13.5,0,0,12.1,154.8,27.1,61.7,971.3
2024-04-13 11:00,13.6,14.8,13,14.4,0,0,11.8,167.1,26,59.2,970.4
2024-04-13 12:00,12.9,14.5,12.1,12.7,0,0,6.4,170.4,25.6,66.9,970.4
2024-04-13 13:00,13.2,14.5,12.7,14.5,0,0,3,79.1,23.9,60.8,969.5
2024-04-13 14:00,14.2,15,13.8,13.9,0,0,10.7,135.8,24.3,61.5,968.5
2024-04-13 15:00,14.2,14.7,13.9,14.3,0,0,4,136.3,17.6,61.4,966.9
2024-04-13 16:00,13.3,14.3,12.3,12.9,0,0,5.2,96.8,14.1,70.4,966
2024-04-13 17:00,11.2,12.9,8.9,8.9,0,0,2.7,346.8,9.7,90.9,965.5
2024-04-13 18:00,8.1,9.3,7.1,7.1,0,0.3,5.9,53.1,7.1,95.5,965
2024-04-13 19:00,6.7,7.1,6.3,6.5,0,3.4,4.3,118.7,8,99.2,963.9
2024-04-13 20:00,6.6,7.1,6.2,7,0,4.4,3.3,254.9,9.5,99.9,963.1
2024-04-13 21:00,6.8,7.5,6.2,6.2,0,1.9,0,,6.2,100,962.8
2024-04-13 22:00,5.9,6.5,5.6,5.6,0,0.8,2.1,82.1,6.8,100,962.4
2024-04-13 23:00,5,5.7,4.1,5.6,0,0,8.7,146.9,14,100,962.4
2024-04-14 0:00,6.5,7.5,4.9,7.5,0,0,8.3,109.9,15.7,96.6,962.5
2024-04-14 1:00,7,7.6,5.8,5.8,0,0,5.7,99.4,18.4,95.7,962.1
2024-04-14 2:00,5.5,6.3,5.1,5.6,0,0,4.2,72.5,10.2,99.1,962.3
2024-04-14 3:00,5.8,6.5,5,6.1,0,0.2,5,132.1,12.1,97.9,962.3
2024-04-14 4:00,5.7,6.1,5.2,5.9,0,0.2,4.4,142.4,9.5,99.6,962.6
2024-04-14 5:00,5.7,6,5.1,5.7,0,0,2.6,108.6,13.1,99.7,963.4
2024-04-14 6:00,5.1,5.9,4.1,4.1,0,0,9.3,336.1,24.2,99.9,965
2024-04-14 7:00,3.3,4.1,2.9,2.9,0,0.3,9.2,324.1,27.7,99.6,966.2
2024-04-14 8:00,3.1,3.3,2.8,3.2,0,0,4.6,325.5,19.3,96.1,966.7
2024-04-14 9:00,3.5,3.9,3.2,3.9,0,0,5.5,322.1,18.3,93.5,967.1
2024-04-14 10:00,3.6,4.3,3.2,3.6,0,0.2,9.1,329.4,22,92.4,967.4
2024-04-14 11:00,3.1,3.6,2.8,2.9,0,0.3,7.7,324.8,22.6,94.1,968.1
2024-04-14 12:00,3.2,4.2,2.9,4.2,0,0.2,11.1,316.5,25.3,85.4,968.8
2024-04-14 13:00,5.6,6.7,4.2,6.7,0,0,6.3,312.8,29.1,66.8,969.1
2024-04-14 14:00,7.5,8.6,6.6,7.8,0,0,10.6,307.3,21.9,58.2,969
2024-04-14 15:00,8,9.9,7,7.1,0,0,5.9,320,23.1,60.1,969.4
2024-04-14 16:00,6.7,7.3,6.3,6.3,0,0,7.8,319.3,21.6,63.7,969.8
2024-04-14 17:00,6.4,6.6,6.1,6.1,0,0,8.5,301.4,21.3,60.3,970.4
2024-04-14 18:00,5.8,6.1,5.4,5.6,0,0,4.7,250.2,16.2,61.9,971
2024-04-14 19:00,5.3,5.7,4.3,4.4,0,0,2.9,2.2,15.5,71.2,971.9
2024-04-14 20:00,4.1,4.5,3.6,3.9,0,0,2.4,73.8,12,73.6,972.2
2024-04-14 21:00,2.8,4.1,2.1,2.1,0,0,2.9,124.6,8.2,88,972.6
2024-04-14 22:00,2.2,2.5,1.9,1.9,0,0,2.3,134.5,9.7,88.1,972.6
2024-04-14 23:00,1.4,1.9,0.9,0.9,0,0,0.7,35,6.6,92,972.9
2024-04-15 0:00,0.2,0.9,-0.8,-0.1,0,0,4.5,83.5,9.2,96.9,973.1
2024-04-15 1:00,-0.3,0.1,-0.7,-0.7,0,0,5.4,78.3,10.3,95.3,973.3
2024-04-15 2:00,-0.6,-0.1,-1.1,-1,0,0,3,83.1,12.6,96.5,973.6
2024-04-15 3:00,-0.7,-0.2,-1.2,-1,0,0,3.5,113.9,12.8,96.6,973.9
2024-04-15 4:00,-0.7,0.1,-1,0,0,0,2.4,124.2,14.8,90.9,973.9
2024-04-15 5:00,0.2,0.9,-0.2,-0.1,0,0,2.4,63,14.3,92,974
2024-04-15 6:00,-0.1,0.1,-0.2,0,0,0,2.6,86.2,12.8,93.1,974.5
2024-04-15 7:00,1.6,4.6,0,4.6,0,0,11.3,149.1,18,71.2,974.8
2024-04-15 8:00,5.4,7.2,4.3,7.1,0,0,9.6,157.4,20.6,60.9,974.9
2024-04-15 9:00,7.8,9.3,6.8,8.1,0,0,10.1,175,18.2,54.5,975.1
2024-04-15 10:00,8,8.3,7.8,7.9,0,0,5.7,165.2,23.8,51.5,974.9
2024-04-15 11:00,7.4,8.2,6.4,6.6,0,0,4.7,230,18.7,69.1,975.4
2024-04-15 12:00,5.7,6.6,5,5.2,0,0.3,1.2,334.4,11.1,90.2,975.5
2024-04-15 13:00,5.4,5.8,5.2,5.4,0,0.6,1.2,312.4,10.5,91.9,975.7
2024-04-15 14:00,5.4,5.6,5.1,5.6,0,0.6,0.7,358.7,7,89.7,975.7
2024-04-15 15:00,5.5,5.6,5.2,5.5,0,0,0,,3.9,86.9,976
2024-04-15 16:00,5.4,5.6,5.3,5.5,0,0,2.8,125.7,4.9,90.8,976.2
2024-04-15 17:00,6.2,6.9,5.5,6.1,0,0,5.8,147.6,14.8,83.7,976.6
2024-04-15 18:00,5.4,6.1,4.9,5.1,0,0,2.2,157.8,13.1,94.1,977.4
2024-04-15 19:00,4,5.1,2.7,2.7,0,0,4.2,109.2,6.3,98.2,978.3
2024-04-15 20:00,1.7,2.8,0.6,0.6,0,0,0.9,17,8.3,99.2,979
2024-04-15 21:00,0,0.6,-0.4,-0.4,0,0,3.4,120.3,8,100,979.4
2024-04-15 22:00,-0.8,-0.2,-1.1,-0.8,0,0,5.4,112.6,7.6,100,979.5
2024-04-15 23:00,-0.9,-0.5,-1.3,-1.1,0,0,5.2,139.8,8.2,100,979.5
2024-04-16 0:00,-1.1,-0.6,-1.5,-0.6,0,0,6.2,106.5,9,100,979.5
2024-04-16 1:00,-1.1,-0.5,-1.4,-1.2,0,0,4.5,100.1,12.5,100,979.6
2024-04-16 2:00,-1.4,-1.2,-1.7,-1.7,0,0,4.2,91.7,10.3,99.8,979.7
2024-04-16 3:00,-1.6,-1.3,-2,-1.5,0,0,4.2,91.5,9.8,99.8,979.8
2024-04-16 4:00,-1.7,-1.2,-2,-1.7,0,0,6.3,149.6,12.9,98.1,979.9
2024-04-16 5:00,-1.5,-1.2,-2,-1.6,0,0,4.7,119.4,12.6,96.9,980.4
2024-04-16 6:00,-1.3,-0.9,-1.6,-0.9,0,0,3.2,114.5,12.4,95.6,980.6
2024-04-16 7:00,0.7,2.7,-0.9,2.7,0,0,2.1,320.2,12,84.7,980.5
2024-04-16 8:00,4.6,6.3,2.7,6.3,0,0,2.3,321.3,7.3,76.6,980.4
2024-04-16 9:00,7.1,8.2,6.2,8.1,0,0,3.3,315.4,8.5,66.2,980.3
2024-04-16 10:00,9.1,9.9,8.1,9.7,0,0,5.1,217.9,15.4,54.4,980.6
2024-04-16 11:00,10,10.6,9.3,10.5,0,0,7.7,146.5,16.4,47.7,980.5
2024-04-16 12:00,9.2,11.2,7.9,7.9,0,0,14.8,318.3,29.8,64.3,981.1
2024-04-16 13:00,5.9,7.8,4.1,4.1,0,0,11.1,313.9,30.1,85,982.2
2024-04-16 14:00,2.6,4.1,1.7,1.8,0,0.7,6.4,340.6,25.3,99,983.5
2024-04-16 15:00,1.2,1.9,0.9,1,0,1.3,2.7,359,13.6,100,984.2
2024-04-16 16:00,1.3,1.6,1,1.5,0,0.3,7.2,17.7,12.1,100,984.8
2024-04-16 17:00,1.4,1.5,1.3,1.4,0,0.5,6.2,17.7,12.4,100,985
2024-04-16 18:00,1.2,1.4,1,1,0,0.7,0.7,358.2,9.5,100,985.5
2024-04-16 19:00,1.1,1.2,0.9,1.1,0,0.3,1.6,30.1,9.5,100,985.9
2024-04-16 20:00,1.1,1.1,1,1,0,0,0,,4.5,100,986.1
2024-04-16 21:00,0.9,1,0.8,1,0,0.2,4.2,357.5,10,100,986.1
2024-04-16 22:00,1.1,1.1,1,1.1,0,0,1.3,344.7,10.1,100,986
2024-04-16 23:00,1.1,1.1,0.9,0.9,0,0.2,7.4,348.1,14.6,100,986.2
2024-04-17 0:00,0.9,1,0.8,0.9,0,0.3,6.5,351.1,16.5,100,986.1
2024-04-17 1:00,0.6,0.9,0.5,0.5,0,0.3,3,345.6,15.4,100,986.2
2024-04-17 2:00,0.4,0.5,0.3,0.3,0,0.2,6.8,327.4,17.2,100,986.5
2024-04-17 3:00,0.2,0.3,0.2,0.2,0,0,3.7,334.9,15.1,100,986.6
2024-04-17 4:00,0.1,0.2,0,0,0,0,8.3,340.7,19.2,100,987.1
2024-04-17 5:00,-0.1,0,-0.2,-0.1,0,0,5.4,343.2,15.7,100,987.9
2024-04-17 6:00,-0.1,-0.1,-0.2,-0.1,0,0,8.1,340.5,23.1,100,988.7
2024-04-17 7:00,0,0.2,-0.1,0.1,0,0,6.4,357.4,16.2,100,988.9
2024-04-17 8:00,0.5,0.8,0.1,0.8,0,0,3.5,326.3,18.5,97.5,989.4
2024-04-17 9:00,1.4,1.8,0.8,1.7,0,0,7,324.8,18.6,93,989.9
2024-04-17 10:00,2,2.7,1.6,2.5,0,0,4.3,331.8,21.4,90.1,989.9
2024-04-17 11:00,3.2,4,2.3,3.8,0,0,7.5,329.8,20.1,85.2,989.9
2024-04-17 12:00,3.4,3.8,2.9,3.6,0,0,7.5,338.1,18.6,87.9,990.2
2024-04-17 13:00,3.5,3.8,3.1,3.3,0,0,10.7,312.6,26.5,89.2,990.7
2024-04-17 14:00,4.1,4.9,3.3,4.4,0,0,7.6,334.3,19.6,83,990.8
2024-04-17 15:00,3.6,4.4,3,3.1,0,0,6.5,344.6,16.7,90.9,991.2
2024-04-17 16:00,2.8,3.5,2.4,3.5,0,0,2.2,349.4,15.8,92.3,991.5
2024-04-17 17:00,3.3,3.7,3.1,3.3,0,0,4.9,349.3,13.5,90.6,991.8
2024-04-17 18:00,3,3.5,2.5,2.5,0,0,7.9,342.9,16.1,91.6,992.2
2024-04-17 19:00,2,2.5,0.9,0.9,0,0,1.6,327,13.3,95.8,992.9
2024-04-17 20:00,0.4,1,-0.4,-0.4,0,0,0,,8.7,99.4,993.3
2024-04-17 21:00,-0.6,0,-1.2,-1.1,0,0,2,299.7,6.4,100,993.4
2024-04-17 22:00,-0.9,-0.3,-1.2,-0.6,0,0,1.4,245.9,6.4,100,993.6
2024-04-17 23:00,-1.1,-0.7,-1.5,-0.9,0,0,3,29.4,6.8,100,993.7
2024-04-18 0:00,-1.2,-0.9,-1.5,-1.1,0,0,3.3,320.5,8.5,100,993.8
2024-04-18 1:00,-1.2,-1.1,-1.4,-1.1,0,0,1.2,339.9,13.5,100,993.8
2024-04-18 2:00,-1.3,-1.1,-1.4,-1.2,0,0,1,14.5,4.9,100,994
2024-04-18 3:00,-1.4,-1.2,-1.7,-1.6,0,0,0,,7.3,100,994.3
2024-04-18 4:00,-1.6,-1.6,-1.8,-1.8,0,0,0,,4.4,100,994.1
2024-04-18 5:00,-2,-1.7,-2.2,-2.2,0,0,0,,3,100,994
2024-04-18 6:00,-2.3,-2,-2.5,-2,0,0,1.7,305.4,3.4,100,994.3
2024-04-18 7:00,-1.4,-0.9,-1.9,-0.9,0,0,1.7,287.4,8.5,100,994.7
2024-04-18 8:00,0.1,1.8,-0.9,1.8,0,0,4.6,337.9,17.5,98.4,994.5
2024-04-18 9:00,4,5.2,1.8,4.4,0,0,6.5,354.8,16,74.5,994.3
2024-04-18 10:00,6.4,7.8,4.4,7.4,0,0,7.5,302.2,17.1,57.1,994
2024-04-18 11:00,8.4,9.5,6.8,9.1,0,0,6.4,340.1,17.9,31.6,993.9
2024-04-18 12:00,9.6,10.4,8.8,9.5,0,0,7.3,302.6,17.9,35.6,992.9
2024-04-18 13:00,10.4,11.4,9.3,10.9,0,0,8.9,315.3,20.5,31.6,992.4
2024-04-18 14:00,11,11.8,10.1,10.3,0,0,13.6,297.9,24.7,33.4,992
2024-04-18 15:00,11,11.8,10.1,10.8,0,0,7.4,322.7,22.9,39.4,991.6
2024-04-18 16:00,10.1,10.8,9.3,9.3,0,0,10.7,320.9,22.9,39.3,991.8
2024-04-18 17:00,9,9.4,8.3,8.3,0,0,5.5,322.9,18.1,40.5,991.7
2024-04-18 18:00,6.4,8.3,5,5,0,0,2.1,340.7,12.4,54.3,992.5
2024-04-18 19:00,3,5,1.2,1.2,0,0,3.3,92.7,8.1,76.5,993.2
2024-04-18 20:00,0.9,1.3,0.4,0.5,0,0,3.5,85.7,11.1,72.1,993.7
2024-04-18 21:00,-0.2,0.5,-0.6,-0.5,0,0,3.7,104.4,12.7,73,993.9
2024-04-18 22:00,-1.1,-0.6,-1.5,-1,0,0,2.7,136,9.7,78.2,993.7
2024-04-18 23:00,-1.1,-0.6,-1.6,-1.1,0,0,3.9,79.5,9.6,74.9,993.2
2024-04-19 0:00,-1.7,-1.1,-2,-2,0,0,2.8,125.4,7.3,81.6,992.6
2024-04-19 1:00,-1.9,-1.3,-2.2,-1.6,0,0,4.2,134.5,9.2,77.6,992.1
2024-04-19 2:00,-1.7,-1.1,-2.2,-2.2,0,0,4,109.5,12.7,76.6,991.9
2024-04-19 3:00,-1.9,-1.2,-2.3,-1.6,0,0,5,100.6,14.2,71.1,992
2024-04-19 4:00,-2.1,-1.6,-2.6,-2.2,0,0,4.2,129.3,11.7,77,992
2024-04-19 5:00,-2.2,-1.8,-2.6,-1.8,0,0,5.4,131.6,11.6,74.6,992.3
2024-04-19 6:00,-1.1,0.4,-2.2,0.4,0,0,4.9,84.6,14.2,63.5,991.8
2024-04-19 7:00,1.7,3.7,0.4,3.6,0,0,6.2,159,12.9,44.4,992.1
2024-04-19 8:00,7.2,9.3,3.6,9.3,0,0,9.2,135.2,23.2,27.3,991.7
2024-04-19 9:00,9.8,11,9,11,0,0,6.4,136.9,26.7,24.2,991.5
2024-04-19 10:00,11.2,12.2,10.4,11.1,0,0,8.8,169.2,22.2,22,990.9
2024-04-19 11:00,11.2,12,10.6,12,0,0,4.8,168.2,22.1,23.4,990.2
2024-04-19 12:00,13,13.9,11.9,12.8,0,0,14.3,167.4,25.7,20.3,988.6
2024-04-19 13:00,13.4,15.1,12.1,13.9,0,0,8.3,156.9,24.2,18.5,987.6
2024-04-19 14:00,14.1,14.6,13.6,14.2,0,0,14.1,136,29.1,19.3,986.6
2024-04-19 15:00,13.6,14.7,12.6,12.7,0,0,10.5,185.9,28.9,18.2,985.5
2024-04-19 16:00,13.3,13.9,12.7,13.6,0,0,9.6,128.8,32.5,19,984.8
2024-04-19 17:00,11.9,13.6,11.2,11.2,0,0,9.5,136.2,30.8,23.4,984.7
2024-04-19 18:00,10.3,11.2,9.4,9.4,0,0,7,106.5,23.8,32,984
2024-04-19 19:00,8.9,9.5,8.3,8.3,0,0,20,162.5,38.2,37.6,983.3
2024-04-19 20:00,7.8,8.3,7.1,7.1,0,0,16.2,180,43.5,35.6,983.4
2024-04-19 21:00,6.3,7.1,5.8,5.8,0,0,12.9,130.4,35.6,30.8,982.7
2024-04-19 22:00,5.9,6.1,5.8,5.8,0,0,22.9,148.4,46.9,33.4,981.3
2024-04-19 23:00,5.7,5.8,5.5,5.5,0,0,17.5,137.4,50.1,44,981.5
2024-04-20 0:00,4.8,5.5,4.4,4.4,0,0,10.6,122,42.8,56.3,979.9
2024-04-20 1:00,5.4,6,4.4,6,0,0,23.6,153.7,46,55.1,978.4
2024-04-20 2:00,5.6,6,5.2,5.2,0,0,18.9,140.9,41.1,59.6,978.1
2024-04-20 3:00,4.8,5.2,4.3,4.3,0,0,17.8,142.5,38,68.4,977.8
2024-04-20 4:00,3.9,4.3,3.5,4,0,0,14.2,148.2,34.6,72,977.6
2024-04-20 5:00,3.9,4,3.8,3.9,0,0,7.2,104.6,28.4,75,977.6
2024-04-20 6:00,4.2,4.8,3.7,4.8,0,0,5.1,190,25.8,74.7,977.4
2024-04-20 7:00,5.4,6.3,4.8,6.3,0,0,1.3,9.6,21.2,72.1,977.3
2024-04-20 8:00,6.6,7.2,6.2,6.9,0,0,5.1,200.4,19.7,70.6,976.7
2024-04-20 9:00,7.6,8.8,6.9,8.8,0,0,9.5,165,25.3,64,975.6
2024-04-20 10:00,9.3,10.1,8.5,9.3,0,0,11.6,172.6,29.1,58.1,975.1
2024-04-20 11:00,10,10.7,9.3,10.6,0,0,7.7,214.3,30.3,50.5,974.4
2024-04-20 12:00,9.6,10.6,9.2,9.3,0,0,11.7,218.9,39.8,55.1,974.4
2024-04-20 13:00,9.1,9.7,8.8,8.8,0,0,6.4,215.8,35.8,54.8,974.2
2024-04-20 14:00,8.6,9.1,7.6,8.6,0,0,7.8,285.5,26.3,55.1,973.7
2024-04-20 15:00,10.1,11.6,8.7,9.2,0,0,11.5,253.8,31.4,44.7,973.9
2024-04-20 16:00,8.3,9.2,7.8,8,0,0,10.1,293.2,23.8,51.4,973.9
2024-04-20 17:00,6.9,8,5.5,5.8,0,0,9.8,223.2,25.5,71.3,974.6
2024-04-20 18:00,5.3,5.9,5,5.1,0,0,8.8,162.1,17.6,74.9,974.1
2024-04-20 19:00,4.7,5.1,4.3,4.4,0,0,7.5,160.1,15.6,80.8,974.3
2024-04-20 20:00,3.8,4.4,2.9,3,0,0,5.8,150.8,18.4,85.4,974.8
2024-04-20 21:00,1.7,3.2,0.6,0.6,0,0,6.2,114.1,15.2,87.3,974.9
2024-04-20 22:00,0.3,0.8,-0.1,0.1,0,0,3.6,58.5,14.3,87.7,974.5
2024-04-20 23:00,0,0.2,-0.7,-0.7,0,0,2.2,86.3,12.6,90,974.6
2024-04-21 0:00,-1.2,-0.7,-1.7,-1.5,0,0,3.7,108.7,9.2,95.3,974.6
2024-04-21 1:00,-1.7,-1.1,-2.2,-1.7,0,0,3.7,128.5,6.8,98.1,974.5
2024-04-21 2:00,-1.9,-1.4,-2.3,-1.6,0,0,0.7,145.5,12.2,97.1,974.3
2024-04-21 3:00,-1,-0.5,-1.7,-0.7,0,0,2.7,84.4,7.8,89.2,974.4
2024-04-21 4:00,-0.7,-0.4,-1.1,-1.1,0,0,4.1,138.2,8.1,91,974.6
2024-04-21 5:00,-1.6,-1,-2,-1.7,0,0,1.9,101.9,6.4,95.3,974.7
2024-04-21 6:00,-1.1,-0.3,-1.8,-0.3,0,0,0.1,33,4.8,92.7,975.2
2024-04-21 7:00,0.5,1.6,-0.3,1.6,0,0,2.8,139.5,5.9,80.3,974.9
2024-04-21 8:00,4,4.7,1.6,4.4,0,0,5.9,255.3,9.3,66.8,975
